;displaystopid;fullname;fullnamelocalized;lastupdated;latitude;longitude;operators;shortname;shortnamelocalized;stopid
3350;4104;Kilgarron Road;;29/05/2017 09:46;53.19325889;-6.185796111;[{'name': 'bac', 'routes': ['185']}];Kilgarron Road;Bóthar Chill Dónáin;4104
3351;4105;Kilmolin Road;;29/05/2017 09:46;53.19534806;-6.191716111;[{'name': 'bac', 'routes': ['185']}];Kilmolin Road;Bóthar Chill Moling;4105
3352;4106;Kilmolin Road;;29/05/2017 09:46;53.19621806;-6.192828056;[{'name': 'bac', 'routes': ['185']}];Kilmolin Road;Bóthar Chill Moling;4106
3353;4108;Kilmolin Road;;29/05/2017 09:46;53.19184694;-6.200636111;[{'name': 'bac', 'routes': ['185']}];Kilmolin Road;Bóthar Chill Moling;4108
3354;4109;Kilmolin Road;;29/05/2017 09:46;53.19574694;-6.195306111;[{'name': 'bac', 'routes': ['185']}];Kilmolin Road;Bóthar Chill Moling;4109
3355;4110;Kilmolin Road;;29/05/2017 09:46;53.19603806;-6.19234;[{'name': 'bac', 'routes': ['185']}];Kilmolin Road;Bóthar Chill Moling;4110
3356;4111;Kilmolin Road;;29/05/2017 09:46;53.19512806;-6.191411944;[{'name': 'bac', 'routes': ['185']}];Kilmolin Road;Bóthar Chill Moling;4111
3357;4112;Kilgarron Road;;29/05/2017 09:46;53.19325306;-6.185208889;[{'name': 'bac', 'routes': ['185']}];Kilgarron Road;Bóthar Kilgarron;4112
3358;4113;Kilgarron Road;;29/05/2017 09:46;53.192815;-6.18183;[{'name': 'bac', 'routes': ['185']}];Kilgarron Road;Bóthar Chill Dónáin;4113
3359;4114;Enniskerry Rd;;29/05/2017 09:46;53.19288389;-6.172728889;[{'name': 'bac', 'routes': ['44']}];Enniskerry Rd;Br Áth na Sceire;4114
3360;4115;Enniskerry Rd;;29/05/2017 09:46;53.19382;-6.174031111;[{'name': 'bac', 'routes': ['44']}];Enniskerry Rd;Br Áth na Sceire;4115
3361;4116;Enniskerry Rd;;29/05/2017 09:46;53.198895;-6.173716111;[{'name': 'bac', 'routes': ['44']}];Enniskerry Rd;Br Áth na Sceire;4116
3362;4117;Enniskerry Rd;;29/05/2017 09:46;53.200495;-6.17666;[{'name': 'bac', 'routes': ['44']}];Enniskerry Rd;Br Áth na Sceire;4117
3363;4118;Enniskerry Rd;;29/05/2017 09:46;53.20369306;-6.176261111;[{'name': 'bac', 'routes': ['44']}];Enniskerry Rd;Br Áth na Sceire;4118
3364;4119;Enniskerry Rd;;29/05/2017 09:46;53.21038694;-6.175298056;[{'name': 'bac', 'routes': ['44']}];Enniskerry Rd;Br Áth na Sceire;4119
3365;4120;Enniskerry Rd;;29/05/2017 09:46;53.21319806;-6.17654;[{'name': 'bac', 'routes': ['44']}];Enniskerry Rd;Br Áth na Sceire;4120
3366;4121;Enniskerry Rd;;29/05/2017 09:46;53.22016194;-6.18161;[{'name': 'bac', 'routes': ['44']}];Enniskerry Rd;Br Áth na Sceire;4121
3367;4122;Enniskerry Rd;;29/05/2017 09:46;53.22335111;-6.18182;[{'name': 'bac', 'routes': ['44']}];Enniskerry Rd;Br Áth na Sceire;4122
3368;4123;Enniskerry Rd;;29/05/2017 09:46;53.22885806;-6.18591;[{'name': 'bac', 'routes': ['44']}];Enniskerry Rd;Br Áth na Sceire;4123
3369;4124;Bray Road;;29/05/2017 09:46;53.22782694;-6.124431111;[{'name': 'bac', 'routes': ['45A', '145', '84A', '84']}];Bray Road;Bóthar Bhré;4124
3370;4125;Bray Road;;29/05/2017 09:46;53.22342111;-6.123593056;[{'name': 'bac', 'routes': ['84', '84A', '145', '45A']}];Bray Road;Bóthar Bhré;4125
3371;4126;Bray Road;;29/05/2017 09:46;53.22211389;-6.12201;[{'name': 'bac', 'routes': ['45A', '145', '84A', '84']}];Bray Road;Bóthar Bhré;4126
3372;4127;Bray Road;;29/05/2017 09:46;53.21875111;-6.119863056;[{'name': 'bac', 'routes': ['84', '84A', '145', '45A']}];Bray Road;Bóthar Bhré;4127
3373;4128;Bray Road;;29/05/2017 09:46;53.21592306;-6.119421944;[{'name': 'bac', 'routes': ['45A', '145', '84A', '84']}];Bray Road;Bóthar Bhré;4128
3374;4129;Bray Road;;29/05/2017 09:46;53.21085111;-6.117245;[{'name': 'bac', 'routes': ['84', '84A', '145', '45A']}];Bray Road;Bóthar Bhré;4129
3375;4130;Castle Street;;29/05/2017 09:46;53.20728194;-6.113491944;[{'name': 'bac', 'routes': ['45A', '145', '84A', '84']}];Castle Street;Sráid an Chaisleáin;4130
3376;4131;Castle Street;;29/05/2017 09:46;53.20654111;-6.11148;[{'name': 'bac', 'routes': ['84', '84A', '145', '185', '45A']}];Castle Street;Sráid an Chaisleáin;4131
3377;4132;Bray Main Street;;29/05/2017 09:46;53.20218889;-6.11011;[{'name': 'bac', 'routes': ['45A', '184', '145', '84']}];Bray Main Street;An tSráid Mhór Bré;4132
3378;4133;Blessington Rd;;29/05/2017 09:46;53.21211694;-6.484325;[{'name': 'bac', 'routes': ['65']}];Blessington Rd;Br Bhaile Coimín;4133
3379;4134;Vevay Road;;29/05/2017 09:46;53.19756889;-6.108915;[{'name': 'bac', 'routes': ['45A', '184', '84']}];Vevay Road;Bóthar Vevay;4134
3380;4135;Vevay Road;;29/05/2017 09:46;53.19464194;-6.106853056;[{'name': 'bac', 'routes': ['84', '184', '45A']}];Vevay Road;Bóthar Vevay;4135
3381;4136;Vevay Road;;29/05/2017 09:46;53.19225889;-6.105026111;[{'name': 'bac', 'routes': ['45A', '184', '84']}];Vevay Road;Bóthar Vevay;4136
3382;4137;Boghall Road;;29/05/2017 09:46;53.18862694;-6.102791944;[{'name': 'bac', 'routes': ['45A']}];Boghall Road;Bóthar na Móna;4137
3383;4138;Woodside Rd;;29/05/2017 09:46;53.18847889;-6.105965;[{'name': 'bac', 'routes': ['45A']}];Woodside Rd;Br Thaobh na Coille;4138
3384;4139;Boghall Road;;29/05/2017 09:46;53.18823694;-6.111821944;[{'name': 'bac', 'routes': ['45A']}];Boghall Road;Bóthar na Móna;4139
3385;4140;Boghall Road;;29/05/2017 09:46;53.18793611;-6.116253056;[{'name': 'bac', 'routes': ['45A']}];Boghall Road;Bóthar na Móna;4140
3386;4142;Boghall Road;;29/05/2017 09:46;53.18884111;-6.121421111;[{'name': 'bac', 'routes': ['45A']}];Boghall Road;Bóthar na Móna;4142
3387;4143;Boghall Road;;29/05/2017 09:46;53.18803194;-6.116186111;[{'name': 'bac', 'routes': ['45A']}];Boghall Road;Bóthar na Móna;4143
3388;4144;Boghall Road;;29/05/2017 09:46;53.18833694;-6.111568056;[{'name': 'bac', 'routes': ['45A']}];Boghall Road;Bóthar na Móna;4144
3389;4145;Boghall Road;;29/05/2017 09:46;53.18852389;-6.105855;[{'name': 'bac', 'routes': ['45A']}];Boghall Road;Bóthar na Móna;4145
3390;4146;Boghall Road;;29/05/2017 09:46;53.18874306;-6.102613889;[{'name': 'bac', 'routes': ['45A']}];Boghall Road;Bóthar na Móna;4146
3391;4147;Wolfe Tone Square;;29/05/2017 09:46;53.19047306;-6.109276111;[{'name': 'bac', 'routes': ['45A']}];Wolfe Tone Square;Cearnóg Wolfe Tone;4147
3392;4148;Vevay Road;;29/05/2017 09:46;53.191775;-6.104873889;[{'name': 'bac', 'routes': ['45A', '184', '84']}];Vevay Road;Bóthar Vevay;4148
3393;4149;Vevay Road;;29/05/2017 09:46;53.19359306;-6.106533889;[{'name': 'bac', 'routes': ['84', '184', '45A']}];Vevay Road;Bóthar Vevay;4149
3394;4150;Vevay Road;;29/05/2017 09:46;53.20013;-6.110591944;[{'name': 'bac', 'routes': ['45A', '184', '84']}];Vevay Road;Bóthar Vevay;4150
3395;4151;Main Street Bray;;29/05/2017 09:46;53.20191611;-6.110453889;[{'name': 'bac', 'routes': ['84', '184', '145', '45A']}];Main Street Bray;An tSráid Mhór Bré;4151
3396;4153;Main Street Bray;;29/05/2017 09:46;53.20491111;-6.109491944;[{'name': 'bac', 'routes': ['45A', '145', '185', '84', '84A']}];Main Street Bray;An tSráid Mhór Bré;4153
3397;4154;Bray Castle St;;29/05/2017 09:46;53.20667194;-6.11246;[{'name': 'bac', 'routes': ['84A', '84', '185', '145', '45A']}];Bray Castle St;Bré - Sr an Chaisle;4154
3398;4156;Quinsborough Rd;;29/05/2017 09:46;53.20496889;-6.103593056;[{'name': 'bac', 'routes': ['45A', '185', '184', '84', '84A']}];Quinsborough Rd;Br Bhaile Uí Chuinn;4156
3399;4167;Bray;;29/05/2017 09:46;53.20460694;-6.101158056;[{'name': 'bac', 'routes': ['185']}];Bray;Bré;4167
3400;4168;Bray;;29/05/2017 09:46;53.20437111;-6.101038889;[{'name': 'bac', 'routes': ['184', '84A', '84']}];Bray;Bré;4168
3401;4169;Bray;;29/05/2017 09:46;53.20429194;-6.10097;[{'name': 'bac', 'routes': ['45A']}];Bray;Bré;4169
3402;4170;Florence Road;;29/05/2017 09:46;53.20346611;-6.107015;[{'name': 'bac', 'routes': ['45A', '184', '185', '84', '84A']}];Florence Road;Bóthar Fhlórans;4170
3403;4171;Killarney Rd;;29/05/2017 09:46;53.20051806;-6.111438889;[{'name': 'bac', 'routes': ['145']}];Killarney Rd;Br Chill Easpaigh S;4171
3404;4172;Killarney Rd;;29/05/2017 09:46;53.198605;-6.11369;[{'name': 'bac', 'routes': ['145']}];Killarney Rd;Br Chill Easpaigh S;4172
3405;4173;Killarney Rd;;29/05/2017 09:46;53.19532611;-6.117943056;[{'name': 'bac', 'routes': ['145']}];Killarney Rd;Br Chill Easpaigh S;4173
3406;4175;Killarney Rd;;29/05/2017 09:46;53.18898694;-6.126126111;[{'name': 'bac', 'routes': ['145', '45A']}];Killarney Rd;Br Chill Easpaigh S;4175
3407;4176;O'Byrne Road;;29/05/2017 09:46;53.19185111;-6.107233889;[{'name': 'bac', 'routes': ['45A']}];O'Byrne Road;Bóthar Uí Bhroin;4176
3408;4177;Killarney Rd;;29/05/2017 09:46;53.18609194;-6.129138056;[{'name': 'bac', 'routes': ['45A', '145']}];Killarney Rd;Br Chill Easpaigh S;4177
3409;4178;Killarney Rd;;29/05/2017 09:46;53.18807611;-6.127461111;[{'name': 'bac', 'routes': ['145', '45A']}];Killarney Rd;Br Chill Easpaigh S;4178
3410;4179;Kilbride Lane;;29/05/2017 09:46;53.191255;-6.128473056;[{'name': 'bac', 'routes': ['145']}];Kilbride Lane;Lána Chill Bhríde;4179
3411;4180;Killarney Rd;;29/05/2017 09:46;53.19493194;-6.118871111;[{'name': 'bac', 'routes': ['145']}];Killarney Rd;Br Chill Easpaigh S;4180
3412;4181;Killarney Rd;;29/05/2017 09:46;53.1978;-6.116061944;[{'name': 'bac', 'routes': ['145']}];Killarney Rd;Br Chill Easpaigh S;4181
3413;4182;Killarney Rd;;29/05/2017 09:46;53.20026111;-6.111916111;[{'name': 'bac', 'routes': ['145']}];Killarney Rd;Br Chill Easpaigh S;4182
3414;4183;Dargle Road;;29/05/2017 09:46;53.20705611;-6.114536944;[{'name': 'bac', 'routes': ['185']}];Dargle Road;Bóthar na Deargaile;4183
3415;4184;Dargle Road;;29/05/2017 09:46;53.20518389;-6.119341111;[{'name': 'bac', 'routes': ['185']}];Dargle Road;Bóthar na Deargaile;4184
3416;4185;Dargle Road;;29/05/2017 09:46;53.20321389;-6.121991111;[{'name': 'bac', 'routes': ['185']}];Dargle Road;Bóthar na Deargaile;4185
3417;4186;Dargle Road;;29/05/2017 09:46;53.19820611;-6.130973056;[{'name': 'bac', 'routes': ['185']}];Dargle Road;Bóthar na Deargaile;4186
3418;4187;Bray Road;;29/05/2017 09:46;53.19342;-6.135665;[{'name': 'bac', 'routes': ['185', '84X']}];Bray Road;Bóthar Bhré;4187
3419;4188;Bray Road;;29/05/2017 09:46;53.19010611;-6.138283056;[{'name': 'bac', 'routes': ['84X', '185']}];Bray Road;Bóthar Bhré;4188
3420;4189;Kilcroney Gate;;29/05/2017 09:46;53.19015889;-6.141676111;[{'name': 'bac', 'routes': ['185']}];Kilcroney Gate;Geata Chill Chróine;4189
3421;4190;Enniskerry;;29/05/2017 09:46;53.19202806;-6.159118056;[{'name': 'bac', 'routes': ['185']}];Enniskerry;Áth na Sceire;4190
3422;4192;Enniskerry;;29/05/2017 09:46;53.19146111;-6.158235;[{'name': 'bac', 'routes': ['185']}];Enniskerry;Áth na Sceire;4192
3423;4194;Enniskerry;;29/05/2017 09:46;53.19012694;-6.141096944;[{'name': 'bac', 'routes': ['185']}];Enniskerry;Áth na Sceire;4194
3424;4196;Dargle Road;;29/05/2017 09:46;53.198765;-6.130651944;[{'name': 'bac', 'routes': ['185']}];Dargle Road;Bóthar na Deargaile;4196
3425;4199;Dargle Road;;29/05/2017 09:46;53.20711694;-6.114666111;[{'name': 'bac', 'routes': ['185']}];Dargle Road;Bóthar na Deargaile;4199
3426;4201;Bray Road;;29/05/2017 09:46;53.21111111;-6.117733889;[{'name': 'bac', 'routes': ['145', '45A', '84A', '84']}];Bray Road;Bóthar Bhré;4201
3427;4202;Bray Road;;29/05/2017 09:46;53.21599389;-6.119723889;[{'name': 'bac', 'routes': ['84', '84A', '45A', '145']}];Bray Road;Bóthar Bhré;4202
3428;4203;Bray Road;;29/05/2017 09:46;53.21988889;-6.120581111;[{'name': 'bac', 'routes': ['145', '45A', '84A', '84']}];Bray Road;Bóthar Bhré;4203
3429;4204;Bray Road;;29/05/2017 09:46;53.22341;-6.123678056;[{'name': 'bac', 'routes': ['84', '84A', '45A', '145']}];Bray Road;Bóthar Bhré;4204
3430;4205;Bray Road;;29/05/2017 09:46;53.22453194;-6.12487;[{'name': 'bac', 'routes': ['145', '45A', '84A', '84']}];Bray Road;Bóthar Bhré;4205
3431;4206;Bray Road;;29/05/2017 09:46;53.22749694;-6.124685;[{'name': 'bac', 'routes': ['84', '84A', '45A', '145']}];Bray Road;Bóthar Bhré;4206
3432;4207;Vevay Road;;29/05/2017 09:46;53.18939111;-6.102483056;[{'name': 'bac', 'routes': ['184', '84']}];Vevay Road;Bóthar Vevay;4207
3433;4208;Vevay Road;;29/05/2017 09:46;53.18706889;-6.099065;[{'name': 'bac', 'routes': ['84', '184']}];Vevay Road;Bóthar Vevay;4208
3434;4209;Greystones Rd;;29/05/2017 09:46;53.17713611;-6.095018889;[{'name': 'bac', 'routes': ['184', '84']}];Greystones Rd;Br na gCloch Liath;4209
3435;4210;Greystones Rd;;29/05/2017 09:46;53.17428806;-6.095235;[{'name': 'bac', 'routes': ['84', '84X', '184']}];Greystones Rd;Br Na Clocha Liatha;4210
3436;4211;Greystones Rd;;29/05/2017 09:46;53.17203889;-6.093081111;[{'name': 'bac', 'routes': ['184', '84X', '84']}];Greystones Rd;Br Na Clocha Liatha;4211
3437;4212;Greystones Rd;;29/05/2017 09:46;53.16676889;-6.087308889;[{'name': 'bac', 'routes': ['84', '184']}];Greystones Rd;Br Na Clocha Liatha;4212
3438;4213;Greystones Rd;;29/05/2017 09:46;53.16392111;-6.085608889;[{'name': 'bac', 'routes': ['184', '84']}];Greystones Rd;Br Na Clocha Liatha;4213
3439;4214;Greystones Rd;;29/05/2017 09:46;53.15563389;-6.082336944;[{'name': 'bac', 'routes': ['84', '184']}];Greystones Rd;Br Na Clocha Liatha;4214
3440;4215;Rathdown Road;;29/05/2017 09:46;53.15220111;-6.081401944;[{'name': 'bac', 'routes': ['184', '84', '84X']}];Rathdown Road;Bóthar Ráth an Dúin;4215
3441;4216;Rathdown Road;;29/05/2017 09:46;53.15006194;-6.079838056;[{'name': 'bac', 'routes': ['84X', '84', '184']}];Rathdown Road;Bóthar Ráth an Dúin;4216
3442;4217;Rathdown Road;;29/05/2017 09:46;53.14934389;-6.074563056;[{'name': 'bac', 'routes': ['84']}];Rathdown Road;Bóthar Ráth an Dúin;4217
3443;4218;Rathdown Road;;29/05/2017 09:46;53.15003889;-6.070736111;[{'name': 'bac', 'routes': ['84']}];Rathdown Road;Bóthar Ráth an Dúin;4218
3444;4219;Rathdown Road;;29/05/2017 09:46;53.150145;-6.066276944;[{'name': 'bac', 'routes': ['84']}];Rathdown Road;Bóthar Ráth an Dúin;4219
3445;4220;Trafalgar Road;;29/05/2017 09:46;53.14855111;-6.064418889;[{'name': 'bac', 'routes': ['84']}];Trafalgar Road;Bóthar Trafalgar;4220
3446;4221;Trafalgar Road;;29/05/2017 09:46;53.14683111;-6.063418056;[{'name': 'bac', 'routes': ['84']}];Trafalgar Road;Bóthar Trafalgar;4221
3447;4222;Church Road;;29/05/2017 09:46;53.14525611;-6.063926944;[{'name': 'bac', 'routes': ['84', '84X', '184']}];Church Road;Bóthar an Teampaill;4222
3448;4224;Church Road;;29/05/2017 09:46;53.14395;-6.06104;[{'name': 'bac', 'routes': ['184', '84X', '84']}];Church Road;Bóthar an Teampaill;4224
3449;4225;Greystones;;29/05/2017 09:46;53.13952611;-6.060745;[{'name': 'bac', 'routes': ['84', '84X', '184']}];Greystones;Na Clocha Liatha;4225
3450;4226;Greystones;;29/05/2017 09:46;53.13834111;-6.063738056;[{'name': 'bac', 'routes': ['184', '84']}];Greystones;Na Clocha Liatha;4226
3451;4227;Greystones;;29/05/2017 09:46;53.13532111;-6.066368056;[{'name': 'bac', 'routes': ['84', '184']}];Greystones;Na Clocha Liatha;4227
3452;4228;Mill Road;;29/05/2017 09:46;53.13264389;-6.071813056;[{'name': 'bac', 'routes': ['184', '84']}];Mill Road;Bóthar an Mhuilinn;4228
3453;4229;Mill Road;;29/05/2017 09:46;53.13251306;-6.0758;[{'name': 'bac', 'routes': ['84', '184']}];Mill Road;Bóthar an Mhuilinn;4229
3454;4230;Mill Road;;29/05/2017 09:46;53.13314889;-6.077796111;[{'name': 'bac', 'routes': ['184', '84', '84X']}];Mill Road;Bóthar an Mhuilinn;4230
3455;4231;Kilcoole Rd;;29/05/2017 09:46;53.13067389;-6.076363056;[{'name': 'bac', 'routes': ['84']}];Kilcoole Rd;Br Chill Chomhghail;4231
3456;4232;Delgany Road;;29/05/2017 09:46;53.13249306;-6.083873889;[{'name': 'bac', 'routes': ['184']}];Delgany Road;Bóthar Dheilgne;4232
3457;4234;Delgany Road;;29/05/2017 09:46;53.13260389;-6.093585;[{'name': 'bac', 'routes': ['184']}];Delgany Road;Bóthar Dheilgne;4234
3458;4235;Barry Bridge;;29/05/2017 09:46;53.13038389;-6.101276944;[{'name': 'bac', 'routes': ['184']}];Barry Bridge;Dr an Bharraigh;4235
3459;4236;Barry Bridge;;29/05/2017 09:46;53.12432194;-6.104188889;[{'name': 'bac', 'routes': ['184']}];Barry Bridge;Dr an Bharraigh;4236
3460;4237;Kilpedder;;29/05/2017 09:46;53.12127306;-6.110143056;[{'name': 'bac', 'routes': ['184']}];Kilpedder;Cill Pheadair;4237
3461;4238;Kilpedder;;29/05/2017 09:46;53.11158389;-6.105733056;[{'name': 'bac', 'routes': ['184']}];Kilpedder;Cill Pheadair;4238
3462;4239;Kilpedder;;29/05/2017 09:46;53.11399306;-6.10752;[{'name': 'bac', 'routes': ['184']}];Kilpedder;Cill Pheadair;4239
3463;4240;Barry Brg;;29/05/2017 09:46;53.12949306;-6.103633056;[{'name': 'bac', 'routes': ['184']}];Barry Brg;Dr an Bharraigh;4240
3464;4241;Barry Brg;;29/05/2017 09:46;53.13086389;-6.100558056;[{'name': 'bac', 'routes': ['184']}];Barry Brg;Dr an Bharraigh;4241
3465;4242;Delgany Road;;29/05/2017 09:46;53.13263389;-6.093238889;[{'name': 'bac', 'routes': ['184']}];Delgany Road;Bóthar Dheilgne;4242
3466;4243;Delgany Road;;29/05/2017 09:46;53.13256194;-6.089921944;[{'name': 'bac', 'routes': ['184']}];Delgany Road;Bóthar Dheilgne;4243
3467;4244;Delgany Road;;29/05/2017 09:46;53.13305889;-6.081175;[{'name': 'bac', 'routes': ['184']}];Delgany Road;Bóthar Dheilgne;4244
3468;4246;Kilcoole Rd;;29/05/2017 09:46;53.12498111;-6.073341944;[{'name': 'bac', 'routes': ['84']}];Kilcoole Rd;Br Chill Chomhghail;4246
3469;4248;Kilcoole Rd;;29/05/2017 09:46;53.12189694;-6.07277;[{'name': 'bac', 'routes': ['84', '84X']}];Kilcoole Rd;Br Chill Chomhghail;4248
3470;4249;Kilcoole Rd;;29/05/2017 09:46;53.11943194;-6.070851944;[{'name': 'bac', 'routes': ['84']}];Kilcoole Rd;Br Chill Chomhghail;4249
3471;4250;Kilcoole Rd;;29/05/2017 09:46;53.11709611;-6.067953056;[{'name': 'bac', 'routes': ['84']}];Kilcoole Rd;Br Chill Chomhghail;4250
3472;4251;Kilcoole Rd;;29/05/2017 09:46;53.11419389;-6.065841944;[{'name': 'bac', 'routes': ['84']}];Kilcoole Rd;Br Chill Chomhghail;4251
3473;4252;Kilcoole Rd;;29/05/2017 09:46;53.11148194;-6.065366111;[{'name': 'bac', 'routes': ['84', '84X']}];Kilcoole Rd;Br Chill Chomhghail;4252
3474;4253;Kilcoole;;29/05/2017 09:46;53.10856194;-6.06477;[{'name': 'bac', 'routes': ['84X', '84']}];Kilcoole;Cill Chomhghaill;4253
3475;4254;Kilcoole;;29/05/2017 09:46;53.10533;-6.064318056;[{'name': 'bac', 'routes': ['84']}];Kilcoole;Cill Chomhghaill;4254
3476;4256;Newcastle Rd;;29/05/2017 09:46;53.09409806;-6.067501944;[{'name': 'bac', 'routes': ['84']}];Newcastle Rd;Br an Chaisleáin Nu;4256
3477;4257;Newcastle Rd;;29/05/2017 09:46;53.09034889;-6.066531944;[{'name': 'bac', 'routes': ['84']}];Newcastle Rd;Br an Chaisleáin Nu;4257
3478;4258;Newcastle Rd;;29/05/2017 09:46;53.08422694;-6.067615;[{'name': 'bac', 'routes': ['84']}];Newcastle Rd;Br an Chaisleáin Nu;4258
3479;4259;Newcastle Rd;;29/05/2017 09:46;53.07835111;-6.06706;[{'name': 'bac', 'routes': ['84']}];Newcastle Rd;Br an Chaisleáin Nu;4259
3480;4260;Newcastle Rd;;29/05/2017 09:46;53.07067389;-6.063445;[{'name': 'bac', 'routes': ['84', '84X']}];Newcastle Rd;Br an Chaisleáin Nu;4260
3481;4261;Newcastle Rd;;29/05/2017 09:46;53.07155389;-6.06465;[{'name': 'bac', 'routes': ['84']}];Newcastle Rd;Br an Chaisleáin Nu;4261
3482;4262;Newcastle Rd;;29/05/2017 09:46;53.08402611;-6.06779;[{'name': 'bac', 'routes': ['84']}];Newcastle Rd;Br an Chaisleáin Nu;4262
3483;4263;Newcastle Rd;;29/05/2017 09:46;53.08999806;-6.06673;[{'name': 'bac', 'routes': ['84']}];Newcastle Rd;Br an Chaisleáin Nu;4263
3484;4264;Newcastle Rd;;29/05/2017 09:46;53.09432111;-6.067698056;[{'name': 'bac', 'routes': ['84']}];Newcastle Rd;Br an Chaisleáin Nu;4264
3485;4265;Newcastle Rd;;29/05/2017 09:46;53.10176306;-6.066146944;[{'name': 'bac', 'routes': ['84']}];Newcastle Rd;Br an Chaisleáin Nu;4265
3486;4266;Kilcoole;;29/05/2017 09:46;53.10601611;-6.064461944;[{'name': 'bac', 'routes': ['84', '84X']}];Kilcoole;Cill Chomhghaill;4266
3487;4267;Kilcoole;;29/05/2017 09:46;53.10856;-6.064866944;[{'name': 'bac', 'routes': ['84']}];Kilcoole;Cill Chomhghaill;4267
3488;4268;Kilcoole;;29/05/2017 09:46;53.11139;-6.065508056;[{'name': 'bac', 'routes': ['84', '84X']}];Kilcoole;Cill Chomhghaill;4268
3489;4269;Kilcoole;;29/05/2017 09:46;53.11404806;-6.065968056;[{'name': 'bac', 'routes': ['84']}];Kilcoole;Cill Chomhghaill;4269
3490;4270;Kilcoole Rd;;29/05/2017 09:46;53.11715611;-6.06818;[{'name': 'bac', 'routes': ['84']}];Kilcoole Rd;Br Chill Chomhghail;4270
3491;4271;Kilcoole Rd;;29/05/2017 09:46;53.11959194;-6.071356111;[{'name': 'bac', 'routes': ['84']}];Kilcoole Rd;Br Chill Chomhghail;4271
3492;4273;Kilcoole Rd;;29/05/2017 09:46;53.12190889;-6.072963056;[{'name': 'bac', 'routes': ['84', '84X']}];Kilcoole Rd;Br Chill Chomhghail;4273
3493;4274;Kilcoole Rd;;29/05/2017 09:46;53.125545;-6.073553889;[{'name': 'bac', 'routes': ['84']}];Kilcoole Rd;Br Chill Chomhghail;4274
3494;4275;Kilcoole Rd;;29/05/2017 09:46;53.12893389;-6.074218056;[{'name': 'bac', 'routes': ['84']}];Kilcoole Rd;Br Chill Chomhghail;4275
3495;4276;Kilcoole Rd;;29/05/2017 09:46;53.13046111;-6.076328889;[{'name': 'bac', 'routes': ['84']}];Kilcoole Rd;Br Chill Chomhghail;4276
3496;4277;Mill Road;;29/05/2017 09:46;53.13259;-6.075338056;[{'name': 'bac', 'routes': ['84', '84X', '184']}];Mill Road;Bóthar an Mhuilinn;4277
3497;4278;Mill Road;;29/05/2017 09:46;53.13279;-6.07151;[{'name': 'bac', 'routes': ['184', '84']}];Mill Road;Bóthar an Mhuilinn;4278
3498;4279;Mill Road;;29/05/2017 09:46;53.135095;-6.066746111;[{'name': 'bac', 'routes': ['84', '184']}];Mill Road;Bóthar an Mhuilinn;4279
3499;4280;Mill Road;;29/05/2017 09:46;53.13669194;-6.065516944;[{'name': 'bac', 'routes': ['184', '84']}];Mill Road;Bóthar an Mhuilinn;4280
3500;4281;Greystones;;29/05/2017 09:46;53.13846;-6.0638;[{'name': 'bac', 'routes': ['84', '84X', '184']}];Greystones;Na Clocha Liatha;4281
3501;4282;Greystones;;29/05/2017 09:46;53.13939694;-6.061223056;[{'name': 'bac', 'routes': ['184', '84X', '84']}];Greystones;Na Clocha Liatha;4282
3502;4283;Church Road;;29/05/2017 09:46;53.14405806;-6.061576944;[{'name': 'bac', 'routes': ['84', '84X', '184']}];Church Road;Bóthar an Teampaill;4283
3503;4284;Church Road;;29/05/2017 09:46;53.14546806;-6.064648056;[{'name': 'bac', 'routes': ['184', '84X', '84']}];Church Road;Bóthar an Teampaill;4284
3504;4285;Trafalgar Road;;29/05/2017 09:46;53.148065;-6.064236111;[{'name': 'bac', 'routes': ['84']}];Trafalgar Road;Bóthar Trafalgar;4285
3505;4286;Rathdown Road;;29/05/2017 09:46;53.15001611;-6.0665;[{'name': 'bac', 'routes': ['84']}];Rathdown Road;Bóthar Ráth an Dúin;4286
3506;4287;Rathdown Road;;29/05/2017 09:46;53.15002;-6.069826944;[{'name': 'bac', 'routes': ['84']}];Rathdown Road;Bóthar Ráth an Dúin;4287
